SampleID,LAP,MMT,CMC,CNF,SLK,AGR,ALG,CAR,CHS,PEC,PUL,STA,GEL,GLU,ZIN,GLY,FFA,LAC,LEV,PHA,SRB,SUA,XYL,Detachability,FlatnessUni,Feasibility,Detachability_STD,FlatnessUni_STD,Feasibility_STD,Weight
aTS-0F03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056,0.0,0.0,0.0,0.2244,0.0,0.0604,0.0,0.0376,0.0,0.0,0.0,0.0,0.072,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F04,0.0,0.0,0.0,0.0966,0.0,0.0,0.0,0.0,0.6131,0.0,0.0,0.0,0.1383,0.0,0.0,0.0,0.0,0.0669,0.0,0.0,0.0,0.0852,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F05,0.0,0.0,0.0,0.0,0.0,0.0818,0.0,0.0,0.6658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794,0.0293,0.0437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0F06,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6641,0.0,0.0,0.0,0.1428,0.0,0.0,0.0,0.0,0.0,0.0219,0.0,0.0,0.1033,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F07,0.0,0.0,0.3894,0.2519,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809,0.0,0.0,0.0,0.0819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0F08,0.0,0.0,0.2708,0.2964,0.0,0.0,0.0904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3054,0.0,0.037,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F09,0.0,0.0,0.3726,0.3094,0.0,0.0,0.0,0.0341,0.0989,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0F0A,0.0,0.0,0.3697,0.2553,0.0,0.0,0.0,0.0693,0.0,0.0,0.0943,0.0,0.0,0.0,0.0,0.2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F0B,0.0,0.0,0.3059,0.2628,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.0,0.0,0.0,0.2824,0.0,0.0,0.0,0.0329,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F0C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6116,0.0,0.0,0.0,0.1994,0.0,0.0,0.0,0.0,0.0944,0.0,0.0279,0.0,0.0667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0F0D,0.0642,0.0,0.0,0.0,0.0383,0.0,0.0,0.0,0.6571,0.0,0.0,0.0,0.0629,0.0,0.0,0.0,0.0,0.1776,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F0E,0.0,0.0342,0.3565,0.3154,0.0,0.0,0.0,0.0302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F0F,0.0,0.0,0.2681,0.2383,0.0,0.0,0.0,0.1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2246,0.0,0.0,0.0,0.0,0.0,0.1196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0F10,0.0,0.0953,0.4109,0.2281,0.0,0.0,0.0,0.0,0.0,0.0,0.1249,0.0,0.1408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F11,0.0,0.6016,0.0,0.0,0.0706,0.0,0.0,0.1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933,0.0,0.0,0.1204,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F12,0.0,0.2556,0.4024,0.2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0F13,0.0,0.5961,0.0,0.0,0.0461,0.0836,0.0,0.2204,0.0,0.0,0.0537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0F14,0.0,0.4577,0.2286,0.1545,0.0,0.0663,0.0,0.0,0.0,0.0,0.0,0.0,0.0929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F15,0.0,0.587,0.1568,0.0,0.0,0.0,0.0,0.1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1092,0.0,0.0,0.0,0.0267,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0F16,0.0,0.481,0.2373,0.1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0617,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F17,0.0,0.0796,0.385,0.2777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1231,0.0,0.0,0.0,0.1346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F18,0.0,0.5923,0.0,0.0,0.0,0.0,0.0,0.1425,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0533,0.0,0.0,0.0,0.1818,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F19,0.0,0.5807,0.1273,0.0,0.0,0.0,0.0,0.1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0793,0.0563,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F1A,0.0,0.0,0.2207,0.2708,0.0,0.0,0.0,0.0,0.0,0.0,0.1976,0.0,0.2152,0.0,0.0,0.0,0.0,0.0957,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F1B,0.0,0.2654,0.3749,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1304,0.0453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F1C,0.0,0.1005,0.2869,0.2737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-0F1D,0.0,0.5739,0.1705,0.0,0.0354,0.0,0.0,0.1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-0F1E,0.0,0.0,0.2873,0.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0751,0.0,0.1936,0.0,0.0,0.0,0.0,0.0,0.1196,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1001,0.0,0.1769,0.0,0.0,0.0,0.0,0.0,0.2821,0.0,0.0,0.0264,0.3594,0.0,0.1552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1002,0.0,0.0,0.2813,0.0,0.0,0.0986,0.0,0.0,0.0,0.1146,0.0,0.3854,0.1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1003,0.0,0.0,0.1456,0.0,0.0,0.0,0.0,0.108,0.0,0.4313,0.0,0.0,0.0,0.0,0.0,0.0723,0.0,0.0,0.0,0.0,0.0,0.0,0.2429,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1324,0.0,0.0,0.0,0.3981,0.0,0.0,0.0,0.059,0.3587,0.0517,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1005,0.0,0.0663,0.0208,0.0,0.2006,0.0,0.0,0.0,0.0,0.0,0.4081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1006,0.0,0.0,0.0,0.275,0.0,0.3704,0.0,0.0,0.0,0.0,0.0,0.2078,0.0,0.1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1007,0.0233,0.0,0.0,0.0,0.1737,0.0,0.0,0.0,0.0,0.3118,0.0,0.0,0.2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1008,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1672,0.0,0.0,0.1854,0.3018,0.0,0.0,0.0,0.0,0.3256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1009,0.1033,0.0,0.0,0.0,0.0689,0.0,0.0,0.0,0.0,0.341,0.0,0.0,0.0,0.0,0.0,0.2454,0.0,0.0,0.0,0.0,0.0,0.2414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-100A,0.0,0.0,0.0,0.3923,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.0,0.0888,0.0,0.0,0.0,0.1357,0.0,0.0,0.0271,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-100B,0.0,0.3722,0.0,0.0,0.0,0.0925,0.0,0.0,0.0,0.3356,0.0,0.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-100C,0.0,0.3314,0.1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0629,0.0,0.0,0.0,0.0,0.0,0.0,0.0673,0.0,0.0,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-100D,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.0,0.0,0.0,0.117,0.0299,0.0,0.0,0.0,0.0,0.0,0.2801,0.0,0.0,0.39,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-100E,0.0,0.0,0.0,0.0,0.0,0.1476,0.0,0.3113,0.0,0.0314,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.0,0.3466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-100F,0.0,0.1436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3677,0.0,0.0419,0.0,0.0,0.0,0.0,0.0529,0.3939,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1010,0.0,0.1934,0.0,0.0,0.3837,0.0,0.0,0.0,0.0,0.3583,0.0,0.0,0.0,0.0,0.0417,0.0,0.0229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1011,0.0,0.2641,0.0,0.0,0.2781,0.0,0.0,0.0,0.0,0.0,0.0,0.3261,0.0,0.0,0.0837,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1012,0.0,0.0,0.0,0.0,0.2846,0.0,0.0,0.0,0.1073,0.0,0.0,0.0,0.0,0.0,0.3027,0.0,0.0,0.0,0.0,0.0,0.246,0.0594,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1013,0.308,0.1899,0.0,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1571,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1014,0.0,0.0,0.0,0.0,0.2109,0.0549,0.2296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2246,0.0,0.2801,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1015,0.2146,0.0,0.0,0.129,0.0,0.2803,0.0,0.0,0.0804,0.2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1016,0.0,0.0,0.0,0.3298,0.0844,0.0,0.0,0.1187,0.0,0.0,0.0,0.0,0.0792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3878,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1017,0.0,0.0,0.0,0.0,0.0,0.1743,0.2654,0.0,0.0,0.2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0557,0.2604,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1018,0.0,0.0,0.0,0.0,0.0,0.0361,0.0,0.3603,0.0,0.3464,0.0,0.0,0.0,0.0,0.0,0.0,0.2021,0.055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0713,0.0,0.0,0.3266,0.0,0.2307,0.0,0.1585,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-101A,0.0316,0.0,0.0,0.1952,0.0,0.0701,0.0,0.0,0.0,0.0,0.3246,0.3785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-101B,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3589,0.0,0.0,0.0,0.0,0.0,0.0,0.2043,0.0,0.3731,0.0,0.0,0.0297,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-101C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715,0.3995,0.4165,0.0,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0911,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-101D,0.0,0.0,0.0,0.0259,0.0,0.0,0.0,0.0,0.1941,0.0,0.0,0.0,0.287,0.0,0.0,0.0681,0.0,0.0,0.0,0.0,0.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-101E,0.0,0.0,0.3624,0.0353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711,0.0,0.0711,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1101,0.0,0.0,0.0,0.0,0.1669,0.3729,0.0612,0.0,0.0,0.0,0.0293,0.3698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1102,0.0,0.145,0.0,0.2744,0.0,0.4896,0.0,0.0,0.0,0.0643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1103,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,0.3667,0.4101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481,0.1487,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1104,0.0,0.0,0.0,0.0882,0.0,0.0,0.0,0.0,0.0,0.0,0.4397,0.416,0.0,0.0,0.0,0.0,0.0,0.0234,0.0,0.0,0.0,0.0327,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,0.1085,0.0,0.3392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2346,0.2965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1106,0.0,0.0,0.0,0.0,0.0,0.0,0.3292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1037,0.1283,0.0,0.0,0.0,0.4125,0.0,0.0263,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5018,0.0,0.028,0.1164,0.0,0.0,0.0,0.0269,0.0,0.0,0.327,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1108,0.0,0.0201,0.044,0.0,0.0,0.0,0.4954,0.0,0.0529,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0339,0.0,0.0,0.4351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0276,0.4615,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-110A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2216,0.0,0.0861,0.0,0.3724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2897,0.0301,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-110B,0.0267,0.0,0.3964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0459,0.0,0.386,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-110C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416,0.0469,0.0,0.0,0.0,0.0,0.0,0.3224,0.0,0.0,0.0,0.0,0.0204,0.1943,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-110D,0.0,0.0,0.0,0.0,0.3289,0.0,0.0,0.0,0.0,0.0,0.0,0.3278,0.0719,0.0,0.0,0.2287,0.0,0.0,0.0,0.0,0.0427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-110E,0.0,0.0,0.0,0.0,0.0,0.0,0.0487,0.0,0.0,0.3248,0.0,0.2604,0.1506,0.0,0.2155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-110F,0.0,0.3331,0.0,0.0,0.0821,0.0,0.0,0.0,0.0,0.0,0.0341,0.4528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0979,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1110,0.0,0.0,0.0,0.3469,0.0,0.0553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529,0.0,0.0,0.0,0.0,0.4291,0.1159,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1111,0.2858,0.0,0.0,0.0,0.0,0.288,0.0,0.0,0.0,0.3677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307,0.0279,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1112,0.0,0.0,0.3851,0.0,0.0,0.0,0.1329,0.0,0.0,0.0,0.0,0.4158,0.0,0.0279,0.0,0.0,0.0384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1113,0.0,0.0,0.3332,0.0,0.1991,0.0,0.0,0.0,0.0,0.3521,0.0,0.0,0.0,0.0225,0.0,0.0,0.093,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1114,0.0,0.0,0.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0633,0.3974,0.0,0.1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414,0.0,0.4786,0.0,0.0,0.0253,0.3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1116,0.0,0.0,0.0,0.0,0.0351,0.0,0.0,0.0,0.2522,0.0,0.0,0.4002,0.0,0.0,0.0,0.0567,0.0,0.2557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1117,0.2361,0.1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702,0.0,0.0,0.0,0.0,0.0,0.0476,0.3038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1118,0.0,0.0,0.0437,0.0,0.0,0.0,0.0,0.2365,0.0,0.0,0.0546,0.2853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3799,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1119,0.0,0.032,0.0,0.379,0.0,0.0,0.0654,0.1288,0.0,0.0,0.0,0.3949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-111A,0.0,0.3781,0.0,0.0,0.0,0.0,0.0,0.0422,0.0216,0.4085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1496,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-111B,0.3053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3763,0.0313,0.1662,0.0,0.1208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-111C,0.0,0.0,0.0,0.3527,0.0,0.0,0.0,0.0,0.0304,0.3486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1369,0.0,0.1316,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-111D,0.0,0.0,0.1351,0.0,0.0,0.0,0.0646,0.0,0.0,0.3619,0.0,0.0,0.0,0.0683,0.0,0.3702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-111E,0.0561,0.0699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1341,0.0,0.3342,0.0,0.0,0.0,0.0,0.4057,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5126,0.0,0.0964,0.0,0.1679,0.0,0.0,0.0,0.0391,0.0,0.0,0.0,0.0,0.0,0.1839,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4128,0.0,0.0,0.1388,0.0546,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.3068,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.0,0.0,0.0,0.0,0.0679,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.1266,0.3516,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724,0.4751,0.0,0.0,0.2215,0.1821,0.0,0.0,0.0,0.0,0.0,0.0489,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4378,0.0,0.0,0.0,0.0987,0.0,0.0961,0.0,0.0,0.0,0.0,0.0,0.1137,0.0,0.2537,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1206,0.0664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581,0.0,0.0,0.0,0.0317,0.0,0.0,0.0,0.0,0.0,0.0487,0.0,0.0,0.0,0.2721,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1207,0.0,0.0,0.0395,0.0,0.0,0.1509,0.0,0.0,0.4031,0.0,0.0,0.0,0.0431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3633,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-1208,0.0,0.0,0.0,0.1255,0.0,0.0,0.0,0.0,0.3985,0.0,0.0,0.0,0.2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0746,0.0,0.1943,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-1209,0.0,0.1542,0.0,0.0,0.0,0.0,0.0383,0.0,0.4502,0.0,0.0,0.0,0.0543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-120A,0.0,0.0,0.0,0.0,0.0,0.1499,0.1217,0.0,0.3498,0.0,0.0,0.0,0.1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2383,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-120B,0.0,0.0,0.0906,0.153,0.0,0.0,0.0,0.0,0.4973,0.0,0.0,0.08,0.1791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-120C,0.0,0.0613,0.1295,0.1678,0.0,0.0,0.0,0.0,0.3136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aTS-120D,0.0,0.0,0.0,0.0,0.1357,0.0,0.0,0.0,0.4569,0.0,0.0,0.0966,0.1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1411,1.0,1.0,1.0,0.0,0.0,0.0,1.6389749999999998
aTS-120E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4663,0.0,0.0,0.0,0.1278,0.0,0.0,0.0,0.0,0.0,0.1253,0.1161,0.0,0.0,0.1644,1.0,0.0,0.0,0.0,0.0,0.0,1.0
